player_id,date,distance_m,hsr_distance_m,acwr,ctl,atl,fatigue_score,sleep_quality,stress,muscle_soreness,inter_acwr_fatigue,th_acwr_fatigue,th_stress_sleep,inter_sleep_sore,injury_risk
P11461,2054-05-19,4697,186,1.3718250023367424,47.260115473103234,72.12509144978063,7,8,5,3,0.14365000467348477,0,0,0,0
P11462,2054-05-20,4901,363,1.238453403708202,54.52448599002887,66.1644804291457,6,7,3,6,-0.06154659629179804,0,0,-3,0
P11463,2054-05-21,5138,116,0.9898225806005101,63.798614431851476,85.02406994158956,9,8,6,4,-1.2407096775979598,0,0,-2,0
P11464,2054-05-22,5350,213,1.2153573251931082,26.303994542507688,44.14194462118681,4,7,2,2,0.0846426748068918,0,0,1,1
P11465,2054-05-23,8056,772,1.644843828319606,57.481357386318074,57.47620519884606,2,5,3,3,-1.034531484958818,0,0,0,1
P11466,2054-05-24,5394,228,0.9609208304170619,61.08931941978314,66.92935520214579,6,9,5,2,-0.33907916958293816,0,0,3,0
P11467,2054-05-25,5326,306,1.0880878623667225,60.46437595774002,77.67466600389645,9,8,4,4,-0.8476485505331102,0,0,-2,0
P11468,2054-05-26,4713,402,1.3793365210700659,43.04215720953576,65.53637694339969,6,8,4,3,0.07933652107006584,0,0,0,1
P11469,2054-05-27,4435,255,1.0810164785024692,41.492621969058234,73.074325230764,6,8,2,2,-0.21898352149753086,0,0,2,0
P11470,2054-05-28,5889,458,1.1712283850072216,45.908070059760576,69.73046171373002,3,7,4,1,0.2575432299855569,0,0,2,1
P11471,2054-05-29,5711,482,1.4531056748294102,54.065887679161165,70.04362904357464,4,7,5,4,-0.15310567482941018,0,0,-1,0
P11472,2054-05-30,4601,222,1.2473346463926547,46.89664939789827,65.77396466525511,2,4,5,3,0.1579960608220361,0,0,0,0
P11473,2054-05-31,5520,411,1.4829889178589177,52.37649826429236,86.62661149723496,6,5,3,2,0.1829889178589177,0,0,-1,0
P11474,2054-06-01,7355,672,1.9183973780522647,52.21750997560838,89.33261263927335,4,5,2,2,-0.6183973780522647,0,0,-1,0
P11475,2054-06-02,4219,225,1.1281609394882794,56.63463156636376,64.90805949474577,6,7,3,4,-0.1718390605117206,0,0,-1,0
P11476,2054-06-03,3262,54,0.8982492203846366,65.43812958231287,79.8014774114195,10,10,4,4,-2.008753898076817,0,0,-4,0
P11477,2054-06-04,4123,134,0.8638114790549632,39.63918951394655,52.328306907723295,7,8,4,3,-0.8723770418900736,0,0,0,0
P11478,2054-06-05,3979,313,1.3724966643905643,32.597766396093476,56.03205885152199,4,7,4,1,-0.07249666439056424,0,0,2,1
P11479,2054-06-06,7230,828,1.579164883998728,54.24434850335611,85.24845768940096,1,6,4,3,-1.1166595359949119,0,0,0,0
P11480,2054-06-07,4065,223,1.3666800910402455,38.62235386117683,66.20904979044359,5,6,2,1,0.0,0,0,0,1
P11481,2054-06-08,5835,547,1.5867917245861076,41.36139326377646,73.97747941820123,5,8,5,3,0.0,0,0,0,0
P11482,2054-06-09,5098,268,1.3186412278492923,57.55688580827771,72.76927474116067,7,7,4,3,0.03728245569858446,0,0,0,1
P11483,2054-06-10,5744,366,1.3833999932715801,67.14410874119996,95.86130357282919,8,9,6,6,0.2501999798147403,0,0,-9,0
P11484,2054-06-11,5487,223,1.1877019718152697,35.48118378973012,63.92833625400834,6,7,5,3,-0.11229802818473034,0,0,0,0
P11485,2054-06-12,4129,432,1.3690260012850077,49.078390855652394,67.96804911852784,4,4,5,3,-0.06902600128500769,0,0,0,0
P11486,2054-06-13,2780,50,0.9946107474253147,52.17541263617937,62.4727083851356,9,7,7,3,-1.2215570102987412,0,0,0,0
P11487,2054-06-14,5537,388,1.555484916812512,33.6999964633973,57.18014199957301,6,6,6,2,0.25548491681251195,0,0,0,0
P11488,2054-06-15,3294,94,1.1120281399661671,60.177924437767444,70.8846082183523,7,9,5,6,-0.37594372006766585,0,0,-9,0
P11489,2054-06-16,4356,352,1.171834387597781,52.34483780087651,68.46187327077317,6,6,4,2,-0.12816561240221902,0,0,0,0
P11490,2054-06-17,4365,219,1.036547898971433,41.818882723728585,60.25167873472793,7,9,5,5,-0.5269042020571342,0,0,-6,0
P11491,2054-06-18,3489,63,0.9162615679734994,42.66062345185232,47.86518453067109,6,8,3,4,-0.3837384320265006,0,0,-2,0
P11492,2054-06-19,6239,568,1.5078611550728296,48.35447065730654,83.60377939576782,7,8,6,5,0.4157223101456591,0,0,-4,0
P11493,2054-06-20,4349,235,1.2857053393050886,61.97892718140441,80.25691550604249,5,6,3,2,-0.0,0,0,0,1
P11494,2054-06-21,6013,581,1.0892105087977308,65.09457506197968,80.04885397645802,5,7,2,2,-0.0,0,0,1,0
P11495,2054-06-22,5682,446,1.3859543461943067,51.99006337709501,74.24682115424031,5,9,3,2,0.0,0,0,3,1
P11496,2054-06-23,5006,344,1.3507031031861336,40.57308439632916,65.56331033163076,6,8,4,3,0.05070310318613358,0,0,0,0
P11497,2054-06-24,6187,572,1.3380699424804128,43.293768451348136,69.1442144537433,4,5,3,2,-0.03806994248041273,0,0,-1,0
P11498,2054-06-25,4728,246,0.954628731928254,52.205466289234906,66.96917829485069,6,8,5,2,-0.345371268071746,0,0,2,0
P11499,2054-06-26,4977,323,1.382888350380171,63.63440472308429,88.75465089663247,6,8,6,4,0.08288835038017095,0,0,-2,0
P11500,2054-06-27,6314,496,1.4219282742259853,61.837864484681035,77.43792474033671,7,7,3,2,0.24385654845197058,0,0,1,1
P11501,2054-06-28,5778,318,1.2348634035786952,48.22866739984329,43.37086614279674,5,5,5,4,-0.0,0,0,1,0
P11502,2054-06-29,5591,369,1.3814386169170882,67.01824470407952,105.94308162312589,4,7,4,5,-0.0814386169170882,0,0,-2,0
P11503,2054-06-30,5268,254,1.1405292741061506,50.20127552961249,47.50871529883668,3,4,1,2,0.31894145178769895,0,0,-2,0
P11504,2054-07-01,5730,505,1.2886084914318852,56.364797405990686,74.17640688017858,3,6,2,1,0.022783017136229766,0,0,0,1
P11505,2054-07-02,4150,161,1.2879133394445252,41.22850108110943,71.02418972336942,8,8,4,3,-0.03625998166642441,0,0,0,0
P11506,2054-07-03,4122,263,1.379562515377545,44.72372301463947,67.89494212197468,4,6,4,2,-0.079562515377545,0,0,0,1
P11507,2054-07-04,3771,119,0.8644129347724805,37.66363536969216,53.33221740683209,9,10,5,4,-1.7423482609100782,0,0,-4,0
P11508,2054-07-05,5759,255,1.180763870460952,45.01032677782313,74.79920487240243,5,8,3,2,-0.0,0,0,2,1
P11509,2054-07-06,6697,561,1.4450708150744915,36.887130990860214,54.149409257973275,6,7,1,2,0.1450708150744915,0,0,1,0
P11510,2054-07-07,5798,361,1.506942820467036,55.42006408496002,78.08423478018511,4,5,3,1,-0.20694282046703605,0,0,-2,0
P11511,2054-07-08,5474,278,1.5295921362393232,63.20177646160638,85.61019941828863,6,6,2,2,0.22959213623932317,0,0,0,0
P11512,2054-07-09,4996,352,1.6789284352318603,43.414740503221736,64.76413561124446,6,4,2,4,0.37892843523186026,0,0,2,1
P11513,2054-07-10,4050,159,1.1289173544422995,54.70868430332578,70.69413552212632,7,7,4,2,-0.34216529111540117,0,0,1,0
P11514,2054-07-11,3960,301,1.1286159509082232,45.999501773522084,69.10217115513576,3,4,3,3,0.3427680981835537,0,0,0,0
P11515,2054-07-12,3429,62,0.818791777326819,50.09574477130897,63.23731188692092,8,6,3,3,-1.4436246680195433,0,0,0,0
P11516,2054-07-13,4985,236,1.1945015434389754,52.92040529794729,88.42811725772873,8,8,5,4,-0.3164953696830739,0,0,-2,0
P11517,2054-07-14,4424,360,1.5438467264624114,50.63610203099037,89.10016680487279,5,8,6,4,0.0,0,0,-2,0
P11518,2054-07-15,6655,607,1.5591556045931965,42.43547715533028,63.46966350976355,5,8,2,2,0.0,0,0,2,0
P11519,2054-07-16,5463,371,1.2503328310218444,65.84372882533143,91.60692801986409,9,8,3,4,-0.19866867591262238,0,0,-2,0
P11520,2054-07-17,7008,617,1.7305091757613116,58.56860076058881,76.33986574725637,2,4,2,3,-1.2915275272839346,0,0,0,0
P11521,2054-07-18,4233,72,0.8996257308963838,44.230261907574324,67.58680607999986,6,3,3,3,-0.4003742691036163,0,0,0,0
P11522,2054-07-19,2665,131,1.0936119532232835,45.35910252008923,64.935497766258,7,7,3,3,-0.41277609355343303,0,0,0,0
P11523,2054-07-20,7008,475,1.6887027693662444,44.309397386597794,73.62541935358931,4,2,3,2,-0.38870276936624437,0,0,-4,0
P11524,2054-07-21,3259,151,1.261296193114666,46.381386484524775,75.23161180513907,10,9,6,5,-0.19351903442667018,0,0,-6,0
P11525,2054-07-22,5835,317,1.569473314307379,61.7810489868756,91.63627347757857,8,9,3,3,0.8084199429221366,1,0,0,1
P11526,2054-07-23,5832,545,1.0523714617069988,51.30126313061288,73.79470159333361,7,6,4,4,-0.4952570765860025,0,0,0,0
P11527,2054-07-24,4887,259,1.2809341986073441,47.421278001186316,64.09715040027162,6,8,4,5,-0.0190658013926559,0,0,-4,0
P11528,2054-07-25,4419,239,1.1921016722613278,34.62050533115524,56.93108296143137,7,9,5,2,-0.2157966554773445,0,0,3,1
P11529,2054-07-26,5687,641,1.5254090631314086,52.56281999561986,87.04522752849455,5,7,4,4,0.0,0,0,-1,0
P11530,2054-07-27,5923,197,1.4079952064030643,53.19274116012794,70.51659563453096,7,8,3,3,0.21599041280612852,0,0,0,0
P11531,2054-07-28,6169,353,1.4616820758781457,51.4677779107233,75.75367307541829,5,6,4,3,0.0,0,0,0,1
P11532,2054-07-29,5773,536,1.7976867610806921,43.687438423471406,86.37859223224967,6,7,5,3,0.4976867610806921,0,0,0,0
P11533,2054-07-30,3403,205,1.239825210364442,49.69350992183626,54.94697222377427,6,8,6,4,-0.060174789635558,0,0,-2,0
P11534,2054-07-31,3257,170,1.3024186567599447,42.991655525114574,49.80822209583521,8,8,4,4,0.007255970279834045,0,0,-2,0
P11535,2054-08-01,4068,136,1.0409975659721586,50.58058092846008,59.55631961806996,7,8,4,3,-0.5180048680556828,0,0,0,0
P11536,2054-08-02,5846,479,1.2814631839780688,63.87839385480467,88.74105109707997,5,4,4,3,-0.0,0,0,0,0
P11537,2054-08-03,5264,497,1.4434636891399137,54.30970094710977,81.16220017219388,5,8,6,3,0.0,0,0,0,0
P11538,2054-08-04,3176,91,1.0057409632817653,31.100189708809197,40.913131254925055,6,8,5,4,-0.2942590367182347,0,0,-2,1
P11539,2054-08-05,4829,237,1.2425959104564508,57.501025479761566,81.01883332783886,6,9,4,4,-0.05740408954354925,0,0,-3,0
P11540,2054-08-06,4560,160,1.1756067279872724,31.587947505326333,47.205036271515695,7,9,6,3,-0.2487865440254553,0,0,0,0
P11541,2054-08-07,3932,241,1.070306031983971,50.185294790136275,54.656190171118126,5,6,4,3,-0.0,0,0,0,1
P11542,2054-08-08,5221,344,1.4425965754182308,47.00030580703994,74.51922904082825,7,6,3,4,0.2851931508364616,0,0,0,0
P11543,2054-08-09,5789,354,1.509601939796018,47.67249936918707,72.64045326899736,5,7,6,6,0.0,0,0,-3,1
P11544,2054-08-10,3633,129,0.9605808597274187,60.912160779307456,83.24360927253619,9,8,6,2,-1.3576765610903254,0,0,2,0
P11545,2054-08-11,5730,434,1.3594533890390181,59.195917822669124,77.83776831592411,2,7,6,2,-0.17836016711705427,0,0,1,0
P11546,2054-08-12,5266,513,1.217647205273807,30.34262684690294,44.42872816661853,4,9,7,5,0.08235279472619306,0,0,-6,0
P11547,2054-08-13,3255,165,1.0654488356307845,55.900304581716625,53.136821873815066,7,9,5,5,-0.46910232873843105,0,0,-6,0
P11548,2054-08-14,5783,183,1.292006507752898,54.81329662785132,66.78035768176456,6,5,4,3,-0.007993492247102107,0,0,0,0
P11549,2054-08-15,7431,523,1.7377569412328973,42.784361057162485,83.68193141085337,4,7,3,3,-0.4377569412328972,0,0,0,0
P11550,2054-08-16,4409,220,1.0211241034068435,45.65627849744443,60.86184788636005,6,9,4,5,-0.2788758965931566,0,0,-6,0
P11551,2054-08-17,4658,437,1.4385669664617908,69.24233879048117,92.31562663652471,4,6,3,5,-0.13856696646179079,0,0,0,0
P11552,2054-08-18,3241,89,1.0316531949849965,49.49854069079608,75.25003756752444,5,6,5,3,-0.0,0,0,0,0
P11553,2054-08-19,5708,366,1.591997308244149,44.6723359677174,69.57586238343421,5,6,4,2,0.0,0,0,0,0
P11554,2054-08-20,5315,361,1.2386802423646388,56.19831639804348,76.03860836668176,5,8,4,4,-0.0,0,0,-2,0
P11555,2054-08-21,6417,348,1.7448599952298156,57.761631861174166,91.94173755080159,4,6,1,1,-0.44485999522981556,0,0,0,0
P11556,2054-08-22,3140,121,1.269783047370517,48.46172232320918,74.07843515066534,7,7,2,4,-0.06043390525896619,0,0,-1,0
P11557,2054-08-23,5510,453,1.5036744648608686,46.44664715131805,74.98878274107167,5,7,5,4,0.0,0,0,-1,0
P11558,2054-08-24,4522,277,1.460945535652759,34.42897032765243,59.408849894441026,5,5,2,2,0.0,0,0,-1,0
P11559,2054-08-25,4871,300,1.054874975074891,43.133150297889415,54.55926695368235,8,8,5,4,-0.7353750747753274,0,0,-2,0
P11560,2054-08-26,6734,562,1.9041091625172903,38.240524679485475,78.94063250167248,3,6,3,1,-1.2082183250345806,0,0,0,0
P11561,2054-08-27,6099,320,1.2770386284128454,50.069452145563865,63.67050993723415,5,4,3,2,-0.0,0,0,-2,0
P11562,2054-08-28,4133,334,1.2033113172155436,43.62391745087036,61.53271603930797,7,7,5,2,-0.19337736556891283,0,0,1,0
P11563,2054-08-29,5319,327,1.162100573398335,34.16591655115097,60.871142984227546,7,9,7,4,-0.2757988532033302,0,0,-3,0
P11564,2054-08-30,4062,215,1.4611624979796927,42.45078201455398,64.19978650641846,6,9,5,3,0.16116249797969262,0,0,0,0
P11565,2054-08-31,5106,316,1.4491704765521238,36.62196515202996,48.378358552968415,4,7,2,2,-0.1491704765521238,0,0,1,1
P11566,2054-09-01,5023,523,1.3746531696422892,38.791047992102236,71.59399528698472,4,8,6,5,-0.07465316964228919,0,0,-4,0
P11567,2054-09-02,5152,204,1.3176798452507053,49.03463407106112,61.054053528851995,7,8,6,4,0.03535969050141041,0,0,-2,0
P11568,2054-09-03,3346,293,0.9680656621455895,38.387494124967546,43.768754639332506,6,8,5,3,-0.3319343378544105,0,0,0,0
P11569,2054-09-04,4764,362,1.5440914736082338,57.03075831435324,86.35292808645346,5,6,5,3,0.0,0,0,0,1
P11570,2054-09-05,4114,282,1.1394624436359964,62.05083777833937,72.76360057827566,5,6,3,4,-0.0,0,0,0,0
P11571,2054-09-06,4864,467,1.3919786921769282,39.672915112768884,62.20958083055597,8,8,3,2,0.27593607653078434,0,0,2,1
P11572,2054-09-07,5328,166,1.5105692877880514,46.23381546854051,47.748262926879576,8,9,4,2,0.6317078633641542,1,0,3,1
P11573,2054-09-08,4905,476,1.4178317279095243,35.986993493219316,68.75109020978256,6,6,3,3,0.11783172790952423,0,0,0,0
P11574,2054-09-09,4843,375,1.5538582886632684,53.07057569582464,88.13360386138436,7,6,4,3,0.5077165773265366,0,0,0,0
P11575,2054-09-10,6154,360,1.489333842310471,46.01033826039853,56.39317705493776,4,7,5,4,-0.1893338423104709,0,0,-1,0
P11576,2054-09-11,3781,174,0.9558017452416708,39.90758281580458,53.64785526078056,7,6,5,4,-0.6883965095166584,0,0,0,0
P11577,2054-09-12,3874,173,0.9601463867024387,30.324122363565724,50.811459369452294,8,8,6,3,-1.019560839892684,0,0,0,0
P11578,2054-09-13,5859,424,1.2211709269756938,55.10761975103415,75.43968139473225,4,5,3,4,0.0788290730243062,0,0,1,0
P11579,2054-09-14,5690,418,1.3065435674180839,45.91769841439555,57.08423747507164,4,7,5,2,-0.006543567418083818,0,0,1,0
P11580,2054-09-15,4776,210,1.2341272504660794,56.04971704178337,68.85938703774873,7,8,4,4,-0.13174549906784128,0,0,-2,0
P11581,2054-09-16,5486,280,1.1921967544982177,59.559988205690125,72.02479332621584,6,6,6,2,-0.10780324550178233,0,0,0,0
P11582,2054-09-17,3412,120,1.268268032349952,56.83081874943939,83.35560166727547,8,7,3,4,-0.09519590295014413,0,0,-1,0
P11583,2054-09-18,6142,327,1.4405659154936696,50.324205778859074,65.03054112740053,2,6,3,2,-0.4216977464810088,0,0,0,0
P11584,2054-09-19,4895,275,1.3441059655738252,61.5965431422762,90.81841895643585,8,7,4,3,0.13231789672147554,0,0,0,0
P11585,2054-09-20,5883,509,1.1851364450299122,61.97011779252604,79.60751975273034,5,8,5,2,-0.0,0,0,2,0
P11586,2054-09-21,4243,234,1.245686978255827,54.45946732224704,93.3652591381476,9,7,5,4,-0.21725208697669185,0,0,-1,0
P11587,2054-09-22,5265,229,1.0225907558807492,37.759950634329925,32.907388920299816,3,9,3,3,0.5548184882385017,0,0,0,1
P11588,2054-09-23,3907,133,0.9348973441825942,42.000083841130376,52.944876053814866,8,10,6,5,-1.0953079674522175,0,0,-8,0
P11589,2054-09-24,4616,491,1.2666227634479053,48.79533053893047,62.12758335698298,6,7,5,4,-0.03337723655209479,0,0,-1,0
P11590,2054-09-25,3936,237,1.2580819263792162,39.851147811483976,53.66970942841121,5,7,6,5,-0.0,0,0,-2,1
P11591,2054-09-26,4252,500,1.3034463787475938,66.47480832118805,96.38031826051609,5,5,4,4,0.0,0,0,1,1
P11592,2054-09-27,5027,301,1.3952222999816397,34.73122778951564,58.0527807983425,4,6,2,1,-0.09522229998163967,0,0,0,0
P11593,2054-09-28,5325,317,1.646189244890123,46.48789081279164,81.90953705866974,7,8,5,5,0.6923784897802459,0,0,-4,0
P11594,2054-09-29,6331,561,1.806218148926055,54.209829539163685,75.9365577316647,4,5,5,3,-0.5062181489260549,0,0,0,0
P11595,2054-09-30,5899,316,1.19149632083309,49.99893390013801,55.61028513199163,6,8,5,5,-0.10850367916691006,0,0,-4,0
P11596,2054-10-01,5689,332,1.3983020558968744,52.61215063839874,85.56100521107437,6,6,2,2,0.09830205589687435,0,0,0,0
P11597,2054-10-02,5057,184,1.4205818976259925,47.89310892928221,80.26250198125398,5,8,3,2,0.0,0,0,2,0
P11598,2054-10-03,4583,224,1.4227203794532177,52.52033074706066,67.26617099478564,4,6,3,3,-0.12272037945321768,0,0,0,0
P11599,2054-10-04,3355,332,0.9465669105659213,45.089517603527824,47.24533463002468,3,7,3,2,0.7068661788681574,0,0,1,0
P11600,2054-10-05,4543,308,1.4669298555464576,64.20310386637283,90.64874666472488,6,6,5,5,0.16692985554645756,0,0,0,1
P11601,2054-10-06,3029,121,0.8594772212981839,47.13554526953453,70.12060407201476,5,5,6,4,-0.0,0,0,1,0
P11602,2054-10-07,4981,392,1.6940731917691734,52.14925718056323,81.0677404640278,3,4,1,2,-0.7881463835383467,0,0,-2,0
P11603,2054-10-08,6417,430,1.5692067148305813,61.23917800154976,90.92950546558873,5,5,5,4,0.0,0,0,1,1
P11604,2054-10-09,5027,264,1.4342387591029866,53.22291035059509,91.10549413368335,6,8,5,4,0.13423875910298655,0,0,-2,1
P11605,2054-10-10,4408,302,1.5677923267684288,29.128038153763974,56.815087761630885,6,7,4,4,0.2677923267684288,0,0,-1,0
P11606,2054-10-11,5724,345,1.1516988301623685,52.06127890872658,79.45097698639695,7,6,5,3,-0.29660233967526306,0,0,0,0
P11607,2054-10-12,5592,354,1.356483465842358,45.546038320225264,88.10001235601922,4,6,4,4,-0.05648346584235786,0,0,0,0
P11608,2054-10-13,4597,213,1.3125880535302585,45.44373849141569,60.35775551882613,7,6,3,3,0.025176107060516983,0,0,0,0
P11609,2054-10-14,5732,357,1.4832693327903987,53.348131027726275,75.13083215306445,4,7,2,5,-0.1832693327903987,0,0,-2,0
P11610,2054-10-15,4480,407,1.5494034165449901,45.82599109004627,79.92682908380348,7,7,2,2,0.4988068330899802,0,0,1,1
P11611,2054-10-16,5593,364,1.42673753992428,60.939779336728556,80.29693963650254,6,6,4,3,0.12673753992428005,0,0,0,0
P11612,2054-10-17,3933,187,1.3046405049200056,52.6353682225723,86.14077650976648,7,9,5,3,0.009281009840011123,0,0,0,0
P11613,2054-10-18,5163,243,1.334401750875299,34.26691411301485,66.78816665278295,5,7,5,3,0.0,0,0,0,0
P11614,2054-10-19,5676,532,1.5192511379598093,55.129692190602995,90.4380617203609,4,8,2,2,-0.21925113795980922,0,0,2,1
P11615,2054-10-20,6977,746,1.676357515647867,73.55010799483262,91.19966128457534,5,6,4,4,0.0,0,0,0,1
P11616,2054-10-21,5641,386,1.5482078854271417,64.48394457794423,93.00215695578329,7,7,4,3,0.49641577085428334,0,0,0,1
P11617,2054-10-22,5689,206,1.3338250547897372,58.06320556007656,81.07519372721956,5,7,3,4,0.0,0,0,-1,0
P11618,2054-10-23,6059,465,1.4341010026590215,38.00365081639041,76.70454271757961,4,9,2,2,-0.13410100265902147,0,0,3,0
P11619,2054-10-24,4428,159,1.2103444076487158,64.69536671726486,79.93582990213766,7,6,3,1,-0.17931118470256857,0,0,0,0
P11620,2054-10-25,4314,203,0.953251157888285,67.28115665301257,82.4406253913496,8,6,5,5,-1.0402465263351452,0,0,0,0
P11621,2054-10-26,4919,320,1.2754444298017529,54.2255871849038,73.10819432697572,5,7,4,3,-0.0,0,0,0,0
P11622,2054-10-27,4928,407,1.7238379834190174,51.91267803070232,86.17253050275612,5,7,2,3,0.0,0,0,0,0
P11623,2054-10-28,4076,327,1.4248330607899058,46.578099514935474,74.25496934107963,9,8,6,5,0.499332243159623,0,0,-4,0
P11624,2054-10-29,5573,329,1.52299062556226,51.07932333282099,78.34766708659782,5,8,3,1,0.0,0,0,4,1
P11625,2054-10-30,2922,164,0.989767579636579,40.09274162621584,52.16130476022708,5,7,7,5,-0.0,0,0,-2,0
P11626,2054-10-31,5404,452,1.8889573680617964,46.321253296833454,76.71414488531012,4,4,3,3,-0.5889573680617963,0,0,0,0
P11627,2054-11-01,5312,230,0.9555465308237463,32.07915610548618,46.287746228655536,6,9,6,2,-0.34445346917625375,0,0,3,1
P11628,2054-11-02,3906,226,1.192245889739579,57.3859851554474,86.61188998210775,8,8,4,2,-0.32326233078126343,0,0,2,0
P11629,2054-11-03,5646,246,1.24319590627526,40.17205065951594,50.76902835847569,4,6,4,4,0.056804093724740046,0,0,0,0
P11630,2054-11-04,4758,168,1.1248454048606171,58.94110022872165,66.6741155301104,4,4,5,1,0.17515459513938292,0,0,-4,0
P11631,2054-11-05,3915,117,1.009747684710351,41.72806714638949,56.74329772515812,6,6,3,2,-0.290252315289649,0,0,0,0
P11632,2054-11-06,6027,624,1.224594138591638,57.07992467565896,73.60050770800522,5,6,3,4,-0.0,0,0,0,1
P11633,2054-11-07,5959,432,1.1697128559728083,52.97611237177239,64.95757366886522,4,7,4,4,0.13028714402719177,0,0,-1,0
P11634,2054-11-08,4335,316,1.2188414500048208,56.625074691721935,81.62694740927994,7,7,2,3,-0.16231709999035848,0,0,0,0
P11635,2054-11-09,4574,256,1.42828934363918,42.09350523554379,66.64053735039472,3,7,2,1,-0.25657868727835975,0,0,2,0
P11636,2054-11-10,5426,727,1.560107920238008,40.4520039785965,69.60187675618023,4,7,3,1,-0.2601079202380079,0,0,2,1
P11637,2054-11-11,5330,274,1.1899679979118547,60.25487715097556,73.33892519264919,6,6,6,5,-0.11003200208814534,0,0,0,0
P11638,2054-11-12,5679,275,1.4862851697333772,51.07749563613871,80.23315230569474,5,6,4,5,0.0,0,0,0,1
P11639,2054-11-13,5294,305,1.211577626311584,47.38173701885911,78.78916148194423,5,6,3,3,-0.0,0,0,0,0
P11640,2054-11-14,5579,545,1.6320360302699146,49.6796014759056,89.54661924535341,7,8,5,2,0.6640720605398291,0,0,2,1
P11641,2054-11-15,5290,339,1.3450404683354396,55.16380904790587,67.58056247933636,8,9,6,5,0.13512140500631853,0,0,-6,0
P11642,2054-11-16,5992,438,1.3584796340432554,36.982477182133024,67.16369574425505,6,6,3,1,0.0584796340432554,0,0,0,0
P11643,2054-11-17,4701,384,1.0877819810382356,50.59446482462141,50.22698067652485,2,5,5,2,0.6366540568852932,0,0,-1,0
P11644,2054-11-18,3598,128,0.9823261532389544,44.90978213003482,51.583076529927865,5,8,4,2,-0.0,0,0,2,0
P11645,2054-11-19,5575,684,1.6331927058246145,62.52490049379766,83.22776131692764,4,5,1,2,-0.33319270582461447,0,0,-1,0
P11646,2054-11-20,4566,157,1.1217256451938828,37.1578083367299,70.60210319980526,5,6,3,4,-0.0,0,0,0,0
P11647,2054-11-21,5695,384,1.293239738813765,25.652618288314105,37.84771488269158,4,6,5,3,0.0067602611862349615,0,0,0,0
P11648,2054-11-22,4310,282,0.9999503431624691,51.680324719214916,71.69409877007489,7,7,6,2,-0.6000993136750619,0,0,1,0
P11649,2054-11-23,3842,120,0.8379491622757949,58.39097003789117,78.3154581427074,7,9,4,3,-0.9241016754484104,0,0,0,0
P11650,2054-11-24,4616,163,1.2559671451685828,48.21316468737408,63.9363833839888,6,8,4,5,-0.04403285483141728,0,0,-4,0
P11651,2054-11-25,5696,417,1.446057486689607,69.47985006952973,94.89217536999234,5,5,4,4,0.0,0,0,1,1
P11652,2054-11-26,6714,505,1.5887049399804987,50.561437999006124,82.23775333256533,6,6,4,3,0.2887049399804986,0,0,0,0
P11653,2054-11-27,5325,459,1.7115213986153066,36.27708668663409,73.89143446228995,4,7,4,2,-0.41152139861530657,0,0,1,1
P11654,2054-11-28,6530,441,1.680043467578837,53.14341642281859,67.739763354501,4,7,3,2,-0.3800434675788369,0,0,1,1
P11655,2054-11-29,5603,337,1.3607734166796874,38.407464239053155,72.82325286558327,8,8,4,6,0.18232025003906216,0,0,-6,0
P11656,2054-11-30,5266,245,1.3331286141117702,50.756662881454396,82.68017884311716,9,9,6,4,0.1325144564470806,0,0,-3,0
P11657,2054-12-01,3742,177,0.8608815143074321,72.45251606362658,89.01199455207652,8,6,5,2,-1.3173554570777037,0,0,0,0
P11658,2054-12-02,5776,557,1.520374071875383,35.592364959402445,45.964692700328555,1,4,1,1,-0.8814962875015322,0,0,-4,0
P11659,2054-12-03,6471,412,1.35590670377534,54.26301845936938,81.03962660713955,7,9,4,3,0.11181340755068003,0,0,0,1
P11660,2054-12-04,2998,67,0.9121859534745225,38.8131311090698,43.082914877261985,5,8,2,4,-0.0,0,0,-2,0
P11661,2054-12-05,3896,323,1.0190810106967259,35.64545783582022,48.83505694390109,5,8,3,3,-0.0,0,0,0,0
P11662,2054-12-06,4958,345,1.4236825651557592,57.50998367587407,91.1663883757562,6,9,4,4,0.12368256515575915,0,0,-3,0
P11663,2054-12-07,5361,343,1.4990723733701012,53.95614873757588,65.40357188747706,2,6,2,2,-0.5972171201103036,0,0,0,0
P11664,2054-12-08,3357,138,0.9515790334039985,51.685789148808205,52.51155946463726,7,9,5,4,-0.696841933192003,0,0,-3,0
P11665,2054-12-09,5956,531,1.173248426659806,62.90687299648326,91.31988850273709,6,6,3,1,-0.12675157334019405,0,0,0,0
P11666,2054-12-10,6043,619,1.6402379185478577,59.67475079913608,83.38444326667525,5,7,4,3,0.0,0,0,0,1
P11667,2054-12-11,5675,279,1.1196652056962277,65.66332883852596,90.58782002743285,7,7,4,4,-0.3606695886075446,0,0,-1,0
P11668,2054-12-12,4088,293,1.032021179365479,48.52278004239202,66.26330382552393,7,9,4,4,-0.5359576412690421,0,0,-3,0
P11669,2054-12-13,4680,272,0.9557479971375094,60.15788063195468,61.413068960485774,6,9,7,5,-0.3442520028624907,0,0,-6,0
P11670,2054-12-14,5559,472,1.3650780703867857,51.28667199740449,79.18679420764764,5,4,5,4,0.0,0,0,2,0
P11671,2054-12-15,3846,109,1.1140343708387908,79.01539860071806,99.15959989940936,7,4,5,4,-0.3719312583224186,0,0,2,1
